,schoolcode,year,subject,totalenroll,pass,maleenroll,femaleenroll,whiteenroll,hispanicenroll,blackenroll,asianenroll,lowincomeenroll,dropout,virtual_per,hybrid_per,schoolmode
594,321100011253,2019,Regents Common Core English Language Art,165.0,62,55.15151515151515,44.84848484848485,1.8181818181818181,42.42424242424242,47.27272727272727,6.666666666666667,72.12121212121212,10.0,0.0,0.0,0.0
595,321100011265,2019,Regents Common Core English Language Art,94.0,63,67.02127659574468,32.97872340425532,4.25531914893617,55.319148936170215,36.17021276595745,2.127659574468085,74.46808510638297,10.0,0.0,0.0,0.0
596,321100011270,2019,Regents Common Core English Language Art,110.0,81,42.72727272727273,57.27272727272727,3.6363636363636362,23.636363636363637,66.36363636363637,3.6363636363636362,74.54545454545455,17.0,0.0,0.0,0.0
597,321100011275,2019,Regents Common Core English Language Art,169.0,78,81.65680473372781,18.34319526627219,1.183431952662722,47.928994082840234,40.23668639053255,9.467455621301776,77.51479289940828,6.0,0.0,0.0,0.0
598,321100011288,2019,Regents Common Core English Language Art,131.0,91,58.01526717557252,41.98473282442748,9.923664122137405,38.16793893129771,32.82442748091603,16.030534351145036,65.64885496183206,6.0,0.0,0.0,0.0
599,321100011290,2019,Regents Common Core English Language Art,130.0,77,38.46153846153847,61.53846153846154,0.7692307692307693,44.61538461538462,50.0,3.076923076923077,78.46153846153847,6.0,0.0,0.0,0.0
600,321100011299,2019,Regents Common Core English Language Art,198.0,72,58.58585858585859,41.41414141414141,10.1010101010101,48.484848484848484,30.303030303030305,8.080808080808081,77.77777777777779,4.0,0.0,0.0,0.0
601,321100011418,2019,Regents Common Core English Language Art,186.0,71,55.91397849462365,44.086021505376344,10.75268817204301,56.98924731182796,29.03225806451613,2.1505376344086025,77.95698924731182,16.0,0.0,0.0,0.0
602,321100011455,2019,Regents Common Core English Language Art,631.0,78,55.150554675118855,44.849445324881145,3.8034865293185423,35.34072900158478,55.78446909667195,3.328050713153724,69.88906497622821,16.0,0.0,0.0,0.0
603,321100011508,2019,Regents Common Core English Language Art,201.0,64,50.74626865671642,49.25373134328358,8.955223880597014,56.71641791044776,27.363184079601986,5.472636815920398,80.09950248756219,8.0,0.0,0.0,0.0
604,321100011509,2019,Regents Common Core English Language Art,127.0,62,53.54330708661418,46.45669291338583,16.535433070866144,54.330708661417326,6.299212598425196,21.25984251968504,100.0,11.0,0.0,0.0,0.0
605,321100011513,2019,Regents Common Core English Language Art,137.0,74,42.33576642335766,57.66423357664233,11.678832116788321,61.31386861313869,15.328467153284672,11.678832116788321,97.8102189781022,4.0,0.0,0.0,0.0
606,321100011514,2019,Regents Common Core English Language Art,134.0,82,43.28358208955223,56.71641791044776,3.731343283582089,23.134328358208954,65.67164179104478,4.477611940298507,69.40298507462687,18.0,0.0,0.0,0.0
607,321100011542,2019,Regents Common Core English Language Art,173.0,88,47.398843930635834,52.601156069364166,13.872832369942195,52.601156069364166,24.277456647398843,8.670520231213873,75.72254335260115,9.0,0.0,0.0,0.0
608,321100011544,2019,Regents Common Core English Language Art,167.0,76,43.11377245508982,56.886227544910184,5.389221556886228,56.886227544910184,35.32934131736527,1.7964071856287425,76.04790419161677,13.0,0.0,0.0,0.0
609,321100011545,2019,Regents Common Core English Language Art,104.0,63,77.88461538461539,22.115384615384613,0.9615384615384616,43.269230769230774,45.19230769230769,8.653846153846153,82.6923076923077,16.0,0.0,0.0,0.0
610,321100860956,2019,Regents Common Core English Language Art,139.0,68,46.043165467625904,53.956834532374096,0.0,42.44604316546763,57.55395683453237,0.0,79.85611510791367,0.0,0.0,0.0,0.0
611,321200010242,2019,Regents Common Core English Language Art,111.0,79,50.45045045045045,49.549549549549546,0.9009009009009009,73.87387387387388,19.81981981981982,5.405405405405405,84.68468468468468,6.0,0.0,0.0,0.0
612,321200011248,2019,Regents Common Core English Language Art,146.0,49,56.16438356164384,43.83561643835616,0.684931506849315,69.86301369863014,26.027397260273972,0.684931506849315,91.0958904109589,25.0,0.0,0.0,0.0
613,321200011251,2019,Regents Common Core English Language Art,128.0,60,57.8125,42.1875,1.5625,69.53125,28.125,0.78125,86.71875,18.0,0.0,0.0,0.0
614,321200011267,2019,Regents Common Core English Language Art,143.0,83,48.25174825174825,51.74825174825175,0.0,77.62237762237763,20.97902097902098,1.3986013986013985,95.8041958041958,2.0,0.0,0.0,0.0
615,321200011271,2019,Regents Common Core English Language Art,205.0,79,49.26829268292683,50.73170731707317,1.4634146341463417,74.14634146341463,20.48780487804878,1.951219512195122,92.6829268292683,11.0,0.0,0.0,0.0
616,321200011388,2019,Regents Common Core English Language Art,141.0,67,51.77304964539007,48.226950354609926,0.0,98.58156028368793,0.7092198581560284,0.0,97.87234042553192,9.0,0.0,0.0,0.0
617,321200011446,2019,Regents Common Core English Language Art,77.0,83,27.27272727272727,72.72727272727273,5.194805194805195,62.33766233766234,31.16883116883117,0.0,93.5064935064935,20.0,0.0,0.0,0.0
618,321200011478,2019,Regents Common Core English Language Art,93.0,87,40.86021505376344,59.13978494623656,4.301075268817205,74.19354838709677,13.978494623655912,3.225806451612903,77.41935483870968,0.0,0.0,0.0,0.0
619,321200011479,2019,Regents Common Core English Language Art,145.0,52,51.724137931034484,48.275862068965516,0.6896551724137931,62.06896551724138,33.10344827586207,2.0689655172413794,84.82758620689656,20.0,0.0,0.0,0.0
620,321200011480,2019,Regents Common Core English Language Art,63.0,63,47.61904761904761,52.38095238095239,4.761904761904762,55.55555555555556,36.507936507936506,3.1746031746031744,90.47619047619048,21.0,0.0,0.0,0.0
621,321200011511,2019,Regents Common Core English Language Art,149.0,70,41.61073825503356,58.38926174496645,2.013422818791946,55.033557046979865,37.58389261744966,2.684563758389262,89.26174496644296,10.0,0.0,0.0,0.0
622,321200011521,2019,Regents Common Core English Language Art,107.0,80,57.009345794392516,42.99065420560748,1.8691588785046727,71.02803738317756,23.364485981308412,3.7383177570093453,86.91588785046729,16.0,0.0,0.0,0.0
623,321200011550,2019,Regents Common Core English Language Art,174.0,75,56.896551724137936,43.103448275862064,3.4482758620689653,75.28735632183908,8.045977011494253,10.919540229885058,98.85057471264368,17.0,0.0,0.0,0.0
624,321200011682,2019,Regents Common Core English Language Art,242.0,58,57.438016528925615,42.561983471074385,0.0,66.11570247933885,31.818181818181817,0.8264462809917356,83.05785123966942,13.0,0.0,0.0,0.0
625,321200011684,2019,Regents Common Core English Language Art,153.0,71,62.091503267973856,37.908496732026144,0.6535947712418301,39.21568627450981,58.82352941176471,0.0,84.31372549019608,18.0,0.0,0.0,0.0
627,321200860965,2019,Regents Common Core English Language Art,170.0,89,42.35294117647059,57.647058823529406,2.3529411764705883,70.58823529411765,25.294117647058822,1.1764705882352942,93.52941176470588,0.0,0.0,0.0,0.0
628,321200861010,2019,Regents Common Core English Language Art,52.0,33,50.0,50.0,0.0,34.61538461538461,63.46153846153846,0.0,82.6923076923077,29.0,0.0,0.0,0.0
629,331300010265,2019,Regents Common Core English Language Art,60.0,70,41.66666666666667,58.333333333333336,1.6666666666666667,11.666666666666666,85.0,1.6666666666666667,86.66666666666667,2.0,0.0,0.0,0.0
630,331300011350,2019,Regents Common Core English Language Art,94.0,70,26.595744680851062,73.40425531914893,1.0638297872340425,26.595744680851062,71.27659574468085,1.0638297872340425,86.17021276595744,6.0,0.0,0.0,0.0
631,331300011412,2019,Regents Common Core English Language Art,236.0,55,50.0,50.0,0.847457627118644,27.54237288135593,69.91525423728814,0.847457627118644,88.98305084745762,10.0,0.0,0.0,0.0
632,331300011419,2019,Regents Common Core English Language Art,302.0,82,63.576158940397356,36.423841059602644,4.635761589403973,17.880794701986755,64.90066225165563,9.602649006622517,83.44370860927152,3.0,0.0,0.0,0.0
633,331300011430,2019,Regents Common Core English Language Art,1489.0,100,59.63734049697784,40.362659503022165,24.110141034251175,7.588985896574882,5.507051712558765,61.51779717931498,61.987911349899264,0.0,0.0,0.0,0.0
634,331300011439,2019,Regents Common Core English Language Art,135.0,60,52.59259259259259,47.40740740740741,14.814814814814813,40.74074074074074,26.666666666666668,17.77777777777778,82.22222222222221,10.0,0.0,0.0,0.0
635,331300011483,2019,Regents Common Core English Language Art,114.0,91,54.385964912280706,45.614035087719294,2.631578947368421,28.07017543859649,65.78947368421053,1.7543859649122806,72.80701754385966,2.0,0.0,0.0,0.0
636,331300011527,2019,Regents Common Core English Language Art,132.0,75,0.0,100.0,13.636363636363635,15.151515151515152,60.60606060606061,9.848484848484848,79.54545454545455,1.0,0.0,0.0,0.0
637,331300011553,2019,Regents Common Core English Language Art,39.0,74,58.97435897435898,41.02564102564102,0.0,17.94871794871795,82.05128205128204,0.0,76.92307692307693,31.0,0.0,0.0,0.0
638,331300011595,2019,Regents Common Core English Language Art,85.0,96,41.17647058823529,58.82352941176471,3.5294117647058822,5.88235294117647,78.82352941176471,3.5294117647058822,91.76470588235294,0.0,0.0,0.0,0.0
639,331300011605,2019,Regents Common Core English Language Art,281.0,69,74.37722419928826,25.622775800711743,2.135231316725979,23.131672597864767,68.32740213523132,4.270462633451958,80.78291814946618,2.0,0.0,0.0,0.0
640,331300011616,2019,Regents Common Core English Language Art,45.0,62,46.666666666666664,53.333333333333336,0.0,22.22222222222222,75.55555555555556,2.2222222222222223,80.0,13.0,0.0,0.0,0.0
641,331300011670,2019,Regents Common Core English Language Art,327.0,87,50.45871559633027,49.54128440366973,0.9174311926605505,10.091743119266056,80.1223241590214,6.422018348623854,77.37003058103976,1.0,0.0,0.0,0.0
642,331300011674,2019,Regents Common Core English Language Art,128.0,70,85.15625,14.84375,3.90625,17.96875,68.75,7.03125,81.25,5.0,0.0,0.0,0.0
643,331300860901,2019,Regents Common Core English Language Art,194.0,61,46.391752577319586,53.608247422680414,1.0309278350515463,16.49484536082474,73.19587628865979,0.0,63.91752577319587,0.0,0.0,0.0,0.0
644,331300861056,2019,Regents Common Core English Language Art,153.0,79,54.90196078431373,45.09803921568628,0.6535947712418301,16.99346405228758,81.04575163398692,0.0,70.58823529411765,0.0,0.0,0.0,0.0
645,331400011071,2019,Regents Common Core English Language Art,108.0,66,47.22222222222222,52.77777777777778,0.9259259259259258,80.55555555555556,14.814814814814813,2.7777777777777777,83.33333333333334,14.0,0.0,0.0,0.0
646,331400011449,2019,Regents Common Core English Language Art,161.0,99,55.27950310559007,44.72049689440994,11.801242236024844,8.695652173913043,11.180124223602485,61.49068322981367,63.975155279503106,0.0,0.0,0.0,0.0
647,331400011454,2019,Regents Common Core English Language Art,157.0,59,47.77070063694268,52.22929936305732,2.547770700636943,70.06369426751591,23.56687898089172,2.547770700636943,78.98089171974523,14.0,0.0,0.0,0.0
648,331400011474,2019,Regents Common Core English Language Art,204.0,49,51.9607843137255,48.03921568627451,1.4705882352941175,73.0392156862745,23.52941176470588,0.9803921568627451,86.27450980392157,8.0,0.0,0.0,0.0
649,331400011477,2019,Regents Common Core English Language Art,97.0,61,52.57731958762887,47.42268041237113,1.0309278350515463,69.0721649484536,28.865979381443296,1.0309278350515463,90.72164948453609,7.0,0.0,0.0,0.0
650,331400011478,2019,Regents Common Core English Language Art,262.0,74,64.50381679389314,35.49618320610687,1.1450381679389312,60.68702290076335,31.297709923664126,6.106870229007633,86.64122137404581,9.0,0.0,0.0,0.0
651,331400011488,2019,Regents Common Core English Language Art,171.0,75,50.29239766081871,49.707602339181285,3.508771929824561,54.97076023391813,39.76608187134503,0.0,85.96491228070175,1.0,0.0,0.0,0.0
652,331400011558,2019,Regents Common Core English Language Art,167.0,81,77.84431137724552,22.15568862275449,7.18562874251497,62.27544910179641,25.149700598802394,3.592814371257485,80.83832335329342,1.0,0.0,0.0,0.0
653,331400011561,2019,Regents Common Core English Language Art,234.0,82,53.84615384615385,46.15384615384615,9.401709401709402,70.08547008547008,16.23931623931624,2.9914529914529915,78.63247863247864,1.0,0.0,0.0,0.0
654,331400011586,2019,Regents Common Core English Language Art,119.0,71,42.016806722689076,57.98319327731093,2.5210084033613445,65.54621848739495,31.932773109243694,0.0,93.27731092436974,5.0,0.0,0.0,0.0
655,331400011610,2019,Regents Common Core English Language Art,122.0,62,90.98360655737704,9.01639344262295,4.918032786885246,41.80327868852459,48.36065573770492,0.819672131147541,86.0655737704918,11.0,0.0,0.0,0.0
656,331400011614,2019,Regents Common Core English Language Art,77.0,87,0.0,100.0,5.194805194805195,40.25974025974026,48.05194805194805,3.896103896103896,84.4155844155844,3.0,0.0,0.0,0.0
657,331400011685,2019,Regents Common Core English Language Art,42.0,81,57.14285714285714,42.857142857142854,0.0,92.85714285714286,4.761904761904762,0.0,85.71428571428571,4.0,0.0,0.0,0.0
659,331400860945,2019,Regents Common Core English Language Art,149.0,75,44.966442953020135,55.033557046979865,6.0402684563758395,81.20805369127517,10.06711409395973,1.342281879194631,82.5503355704698,2.0,0.0,0.0,0.0
660,331500010448,2019,Regents Common Core English Language Art,185.0,73,50.27027027027027,49.72972972972973,7.567567567567568,44.86486486486487,42.7027027027027,3.783783783783784,73.51351351351352,6.0,0.0,0.0,0.0
661,331500011423,2019,Regents Common Core English Language Art,60.0,62,40.0,60.0,1.6666666666666667,31.666666666666664,65.0,0.0,90.0,43.0,0.0,0.0,0.0
662,331500011429,2019,Regents Common Core English Language Art,88.0,82,60.22727272727273,39.77272727272727,4.545454545454546,28.40909090909091,62.5,0.0,79.54545454545455,0.0,0.0,0.0,0.0
663,331500011462,2019,Regents Common Core English Language Art,102.0,88,33.33333333333333,66.66666666666666,0.9803921568627451,17.647058823529413,77.45098039215686,1.9607843137254901,72.54901960784314,4.0,0.0,0.0,0.0
664,331500011463,2019,Regents Common Core English Language Art,94.0,63,47.87234042553192,52.12765957446809,7.446808510638298,38.297872340425535,47.87234042553192,5.319148936170213,85.1063829787234,19.0,0.0,0.0,0.0
665,331500011464,2019,Regents Common Core English Language Art,113.0,83,56.63716814159292,43.36283185840708,12.389380530973451,45.13274336283185,36.283185840707965,5.3097345132743365,75.22123893805309,4.0,0.0,0.0,0.0
666,331500011497,2019,Regents Common Core English Language Art,153.0,71,46.40522875816993,53.59477124183007,26.143790849673206,28.104575163398692,35.294117647058826,3.9215686274509802,60.130718954248366,0.0,0.0,0.0,0.0
667,331500011519,2019,Regents Common Core English Language Art,157.0,57,46.496815286624205,53.503184713375795,1.910828025477707,34.394904458598724,57.324840764331206,5.095541401273886,95.54140127388536,4.0,0.0,0.0,0.0
668,331500011529,2019,Regents Common Core English Language Art,57.0,82,63.1578947368421,36.84210526315789,7.017543859649122,68.42105263157895,22.807017543859647,1.7543859649122806,77.19298245614034,15.0,0.0,0.0,0.0
669,331500011592,2019,Regents Common Core English Language Art,78.0,44,57.692307692307686,42.30769230769231,37.17948717948718,6.41025641025641,35.8974358974359,16.666666666666664,89.74358974358975,6.0,0.0,0.0,0.0
670,331500011656,2019,Regents Common Core English Language Art,339.0,88,21.828908554572273,78.17109144542773,3.2448377581120944,23.008849557522122,66.3716814159292,2.949852507374631,70.20648967551622,2.0,0.0,0.0,0.0
671,331500011667,2019,Regents Common Core English Language Art,332.0,73,53.6144578313253,46.3855421686747,7.228915662650602,75.0,8.734939759036145,8.734939759036145,85.2409638554217,6.0,0.0,0.0,0.0
672,331500011684,2019,Regents Common Core English Language Art,161.0,99,50.31055900621118,49.68944099378882,42.857142857142854,20.496894409937887,19.25465838509317,12.422360248447205,42.2360248447205,1.0,0.0,0.0,0.0
673,331500011698,2019,Regents Common Core English Language Art,31.0,74,58.06451612903226,41.935483870967744,6.451612903225806,51.61290322580645,35.483870967741936,3.225806451612903,93.54838709677419,14.0,0.0,0.0,0.0
676,331600011455,2019,Regents Common Core English Language Art,176.0,71,65.9090909090909,34.090909090909086,1.1363636363636365,10.795454545454545,81.81818181818183,2.840909090909091,76.13636363636364,6.0,0.0,0.0,0.0
